2560,2008-02-02 13:38:39,116.47175,39.90625
2560,2008-02-02 13:38:44,116.47175,39.90625
2560,2008-02-02 13:38:49,116.47175,39.90626
2560,2008-02-02 13:38:54,116.47175,39.9063
2560,2008-02-02 13:38:59,116.47176,39.90653
2560,2008-02-02 13:39:04,116.47173,39.90686
2560,2008-02-02 13:39:09,116.47167,39.90713
2560,2008-02-02 13:39:14,116.47135,39.90712
2560,2008-02-02 13:39:19,116.47096,39.90714
2560,2008-02-02 13:39:24,116.47084,39.90713
2560,2008-02-02 13:39:29,116.47085,39.90713
2560,2008-02-02 13:39:34,116.47064,39.90711
2560,2008-02-02 13:39:39,116.47045,39.90714
2560,2008-02-02 13:39:44,116.47043,39.90714
2560,2008-02-02 13:39:49,116.47044,39.90717
2560,2008-02-02 13:39:54,116.47045,39.90717
2560,2008-02-02 13:39:59,116.47043,39.90718
2560,2008-02-02 13:40:04,116.47018,39.90716
2560,2008-02-02 13:40:09,116.46981,39.9071
2560,2008-02-02 13:40:14,116.46926,39.90708
2560,2008-02-02 13:40:19,116.46865,39.90709
2560,2008-02-02 13:40:24,116.46794,39.90711
2560,2008-02-02 13:40:24,116.46794,39.90711
2560,2008-02-02 13:40:29,116.46717,39.90711
2560,2008-02-02 13:40:29,116.46717,39.90711
2560,2008-02-02 13:40:34,116.46639,39.90713
2560,2008-02-02 13:40:39,116.46567,39.90717
2560,2008-02-02 13:40:44,116.46513,39.9072
2560,2008-02-02 13:40:49,116.46467,39.90714
2560,2008-02-02 13:40:54,116.46424,39.9072
2560,2008-02-02 13:40:59,116.46375,39.90725
2560,2008-02-02 13:41:04,116.46329,39.90721
2560,2008-02-02 13:41:09,116.46306,39.90721
2560,2008-02-02 13:41:15,116.46263,39.90721
2560,2008-02-02 13:41:20,116.46228,39.9072
2560,2008-02-02 13:41:25,116.46187,39.90715
2560,2008-02-02 13:41:30,116.46144,39.90718
2560,2008-02-02 13:41:35,116.461,39.9072
2560,2008-02-02 13:41:40,116.46052,39.9072
2560,2008-02-02 13:41:45,116.45999,39.90723
2560,2008-02-02 13:41:50,116.45928,39.90726
2560,2008-02-02 13:41:55,116.45848,39.90722
2560,2008-02-02 13:42:00,116.45787,39.90721
2560,2008-02-02 13:42:05,116.45776,39.9072
2560,2008-02-02 13:42:10,116.45776,39.90719
2560,2008-02-02 13:42:15,116.45765,39.90714
2560,2008-02-02 13:42:20,116.45756,39.90706
2560,2008-02-02 13:42:25,116.45765,39.90678
2560,2008-02-02 13:42:35,116.4584,39.90679
2560,2008-02-02 13:42:40,116.4591,39.90677
2560,2008-02-02 13:42:45,116.45974,39.90685
2560,2008-02-02 13:42:50,116.46043,39.90688
2560,2008-02-02 13:42:55,116.46115,39.90688
2560,2008-02-02 13:43:00,116.46202,39.90685
2560,2008-02-02 13:43:05,116.46301,39.90684
2560,2008-02-02 13:43:15,116.46486,39.90688
2560,2008-02-02 13:43:20,116.46571,39.90686
2560,2008-02-02 13:43:25,116.46647,39.90684
2560,2008-02-02 13:43:30,116.4671,39.90675
2560,2008-02-02 13:43:35,116.46764,39.90663
2560,2008-02-02 13:43:45,116.46898,39.90626
2560,2008-02-02 13:43:51,116.4696,39.90622
2560,2008-02-02 13:43:56,116.47007,39.90619
2560,2008-02-02 13:44:01,116.47053,39.90621
2560,2008-02-02 13:44:06,116.47098,39.90638
2560,2008-02-02 13:44:11,116.47129,39.90647
2560,2008-02-02 13:44:16,116.47145,39.90656
2560,2008-02-02 13:44:21,116.47158,39.90651
2560,2008-02-02 13:44:26,116.47163,39.90641
2560,2008-02-02 13:44:31,116.47164,39.90605
2560,2008-02-02 13:44:36,116.47163,39.90554
2560,2008-02-02 13:44:41,116.4716,39.90506
2560,2008-02-02 13:44:46,116.47157,39.9048
2560,2008-02-02 13:44:51,116.47157,39.90468
2560,2008-02-02 13:44:56,116.47155,39.90433
2560,2008-02-02 13:45:01,116.47151,39.90386
2560,2008-02-02 13:45:06,116.4715,39.90356
2560,2008-02-02 13:45:11,116.47148,39.90338
2560,2008-02-02 13:45:16,116.47148,39.90311
2560,2008-02-02 13:45:16,116.47148,39.90311
2560,2008-02-02 13:45:21,116.47146,39.90294
2560,2008-02-02 13:45:21,116.47146,39.90294
2560,2008-02-02 13:45:26,116.47147,39.90283
2560,2008-02-02 13:45:31,116.47151,39.9027
2560,2008-02-02 13:45:36,116.47154,39.90253
2560,2008-02-02 13:45:41,116.47153,39.90237
2560,2008-02-02 13:45:46,116.47152,39.90225
2560,2008-02-02 13:45:51,116.47152,39.90225
2560,2008-02-02 13:45:56,116.47152,39.90226
2560,2008-02-02 13:46:01,116.47152,39.90226
2560,2008-02-02 13:46:06,116.47152,39.90226
2560,2008-02-02 13:46:11,116.47151,39.90212
2560,2008-02-02 13:46:16,116.4715,39.90178
2560,2008-02-02 13:46:21,116.4715,39.90129
2560,2008-02-02 13:46:32,116.47148,39.90013
2560,2008-02-02 13:46:37,116.47147,39.89968
2560,2008-02-02 13:46:42,116.47146,39.8993
2560,2008-02-02 13:46:47,116.47116,39.89914
2560,2008-02-02 13:46:52,116.47064,39.89917
2560,2008-02-02 13:46:57,116.4701,39.89919
2560,2008-02-02 13:47:02,116.46958,39.89921
2560,2008-02-02 13:47:09,120.251,33.78
2560,2008-02-02 13:47:09,120.251,33.78
2560,2008-02-02 13:47:12,116.46863,39.89925
2560,2008-02-02 13:47:17,116.46844,39.89926
